image_name,mse,psnr,fmse,fpsnr,ssim,fssim,foreground_area,foreground_ratio
c466818_1248735_1_harmonized.jpg,0.747,49.3979,32.9936,32.9465,0.996117,0.831451,1457.0,0.022232
c283059_383179_1_harmonized.jpg,0.9766,48.2336,76.1009,29.3169,0.998872,0.943386,826.0,0.012604
c252911_153953_1_harmonized.jpg,5.818,40.4831,116.7223,27.4593,0.997116,0.950594,3254.0,0.049652
c252911_153953_2_harmonized.jpg,11.8608,37.3897,238.4323,24.3572,0.995902,0.930077,3254.0,0.049652
c231379_245714_1_harmonized.jpg,7.3793,39.4506,152.2738,26.3046,0.998725,0.976709,3166.0,0.048309
c231379_245714_2_harmonized.jpg,4.6822,41.4263,96.4405,28.2882,0.998587,0.973794,3166.0,0.048309
c344521_1047734_1_harmonized.jpg,2.1318,44.8433,69.5901,29.7053,0.995449,0.857195,1990.0,0.030365
c565975_900100565975_1_harmonized.jpg,6.489,40.009,172.6749,25.7585,0.996929,0.934253,2446.0,0.037323
c565975_900100565975_2_harmonized.jpg,2.6759,43.8561,70.2862,29.6621,0.99853,0.971224,2446.0,0.037323
c337143_600614_1_harmonized.jpg,3.3303,42.9059,235.3727,24.4132,0.999469,0.976091,923.0,0.014084
c536494_1395200_1_harmonized.jpg,1.9705,45.185,111.3918,27.6623,0.998992,0.95256,1152.0,0.017578
c524710_699938_1_harmonized.jpg,11.1409,37.6616,397.5717,22.1366,0.996891,0.917175,1828.0,0.027893
c565459_621305_1_harmonized.jpg,7.4967,39.3821,476.93,21.3463,0.998136,0.951495,1005.0,0.015335
c133608_255409_1_harmonized.jpg,1.1452,47.5421,81.9467,28.9955,0.999492,0.97121,900.0,0.013733
c47916_3073_1_harmonized.jpg,5.5479,40.6895,382.6016,22.3033,0.999301,0.967524,947.0,0.01445
c490_640615_1_harmonized.jpg,4.0606,42.0449,80.6997,29.0621,0.991738,0.852719,3271.0,0.049911
c490_640615_2_harmonized.jpg,1.4212,46.6043,27.9992,33.6593,0.994966,0.915991,3271.0,0.049911
c56108_108445_1_harmonized.jpg,1.3793,46.7342,119.5677,27.3547,0.99942,0.961214,748.0,0.011414
c302353_1625130_1_harmonized.jpg,1.6111,46.0597,157.485,26.1584,0.999724,0.982923,666.0,0.010162
c411517_1552875_2_harmonized.jpg,1.4883,46.404,133.6971,26.8696,0.999494,0.958433,723.0,0.011032
c411517_1552875_1_harmonized.jpg,0.7857,49.1783,70.2969,29.6614,0.999693,0.975005,723.0,0.011032
c484007_1915387_1_harmonized.jpg,1.3929,46.6915,89.3277,28.6209,0.999563,0.976522,1011.0,0.015427
c117061_1512237_1_harmonized.jpg,8.3918,38.8923,344.1986,22.7627,0.997232,0.896934,1596.0,0.024353
c32236_467940_1_harmonized.jpg,1.3975,46.6773,121.2606,27.2936,0.999137,0.944484,747.0,0.011398
c16961_135926_1_harmonized.jpg,1.6247,46.0231,135.101,26.8242,0.99972,0.980093,776.0,0.011841
c16961_135926_2_harmonized.jpg,4.3513,41.7446,366.3089,22.4923,0.999362,0.953357,776.0,0.011841
c162322_1081793_2_harmonized.jpg,1.0595,47.8799,71.8363,29.5674,0.998816,0.929754,955.0,0.014572
c162322_1081793_1_harmonized.jpg,0.7253,49.5255,48.9641,31.232,0.998625,0.915106,955.0,0.014572
c35945_1709691_1_harmonized.jpg,3.04,43.3021,113.1363,27.5948,0.998669,0.961012,1751.0,0.026718
c15653_1916971_1_harmonized.jpg,3.6493,42.5087,238.7569,24.3512,0.997152,0.838442,997.0,0.015213
c15653_1916971_2_harmonized.jpg,2.0361,45.0427,132.8823,26.8961,0.997618,0.873099,997.0,0.015213
c490847_129631_1_harmonized.jpg,2.3288,44.4595,125.5904,27.1412,0.99899,0.962613,1202.0,0.018341
c416119_209432_1_harmonized.jpg,4.6753,41.4327,210.9666,24.8887,0.998277,0.930404,1446.0,0.022064
c361171_616587_1_harmonized.jpg,3.899,42.2212,100.014,28.1302,0.996857,0.990872,2543.0,0.038803
c416181_2204474_1_harmonized.jpg,1.4789,46.4314,55.3111,30.7027,0.99743,0.908593,1737.0,0.026505
c286327_60986_1_harmonized.jpg,3.6292,42.5327,153.2329,26.2773,0.999011,0.966903,1544.0,0.02356
c286327_60986_2_harmonized.jpg,6.5217,39.9872,275.9389,23.7227,0.998115,0.932621,1544.0,0.02356
c345261_596238_2_harmonized.jpg,15.7787,36.1501,766.971,19.283,0.991993,0.73462,1345.0,0.020523
c345261_596238_1_harmonized.jpg,8.4275,38.8738,408.9569,22.014,0.994493,0.809473,1345.0,0.020523
c341006_716367_1_harmonized.jpg,9.2656,38.4621,584.1291,20.4657,0.998154,0.890957,1038.0,0.015839
c341006_716367_2_harmonized.jpg,10.7581,37.8134,678.5958,19.8147,0.999145,0.9496,1038.0,0.015839
c189361_187998_1_harmonized.jpg,0.4485,51.6133,30.1461,33.3385,0.999419,0.965165,942.0,0.014374
c258834_583185_1_harmonized.jpg,8.3668,38.9052,339.7811,22.8188,0.997127,0.890712,1611.0,0.024582
c355410_491842_2_harmonized.jpg,1.0237,48.0289,80.5975,29.0676,0.999311,0.955986,819.0,0.012497
c355410_491842_1_harmonized.jpg,1.9567,45.2156,154.7249,26.2352,0.999526,0.970522,819.0,0.012497
